"wl";"up_coef";"dw_coef";"wl_F";"up_coef_F";"dw_coef_F";"Device ID"
657.377678152342;0.00300205295711525;0.00160059797344374;657.377678152342;0.00300205295711525;0.00160059797344374;""
657.559095346475;0.00299778485937782;0.00159835887591052;657.559095346475;0.00299778485937782;0.00159835887591052;""
657.7404351988;0.0029935880561676;0.00159625515715164;657.7404351988;0.0029935880561676;0.00159625515715164;""
657.921697783533;0.00298946884243915;0.00159434967221768;657.921697783533;0.00298946884243915;0.00159434967221768;""
658.10288317489;0.00298543275629808;0.00159268524394092;658.10288317489;0.00298543275629808;0.00159268524394092;""
658.283991447084;0.0029814823607689;0.00159122515039757;658.283991447084;0.0029814823607689;0.00159122515039757;""
658.465022674333;0.00297761947250156;0.0015899129169931;658.465022674333;0.00297761947250156;0.0015899129169931;""
658.64597693085;0.00297384590341782;0.00158869221296856;658.64597693085;0.00297384590341782;0.00158869221296856;""
658.826854290851;0.00297016346072397;0.00158750685101753;658.826854290851;0.00297016346072397;0.00158750685101753;""
659.007654828551;0.0029665739469239;0.00158630078690379;659.007654828551;0.0029665739469239;0.00158630078690379;""
659.188378618166;0.00296307915983197;0.00158501811907961;659.188378618166;0.00296307915983197;0.00158501811907961;""
659.369025733911;0.00295967683983575;0.00158361659159478;659.369025733911;0.00295967683983575;0.00158361659159478;""
659.54959625;0.00295634853227583;0.00158210803489138;659.54959625;0.00295634853227583;0.00158210803489138;""
659.730090240649;0.00295307178171525;0.00158051773558579;659.730090240649;0.00295307178171525;0.00158051773558579;""
659.910507780074;0.00294982418969988;0.00157887091614884;659.910507780074;0.00294982418969988;0.00157887091614884;""
660.090848942488;0.00294658341460637;0.001577192735077;660.090848942488;0.00294658341460637;0.001577192735077;""
660.271113802109;0.00294332717149011;0.0015755082870632;660.271113802109;0.00294332717149011;0.0015755082870632;""
660.45130243315;0.00294003323193372;0.00157384260316751;660.45130243315;0.00294003323193372;0.00157384260316751;""
660.631414909827;0.00293668582733424;0.00157221315880481;660.631414909827;0.00293668582733424;0.00157221315880481;""
660.811451306356;0.00293329482661677;0.00157060743533591;660.811451306356;0.00293329482661677;0.00157060743533591;""
660.99141169695;0.00292987646909567;0.00156900546309269;660.99141169695;0.00292987646909567;0.00156900546309269;""
661.171296155827;0.00292644695302002;0.00156738732293232;661.171296155827;0.00292644695302002;0.00156738732293232;""
661.3511047572;0.00292302243568384;0.00156573314610194;661.3511047572;0.00292302243568384;0.00156573314610194;""
661.530837575285;0.00291961903353565;0.00156402311410342;661.530837575285;0.00291961903353565;0.00156402311410342;""
661.710494684298;0.00291625282228818;0.00156223745855832;661.710494684298;0.00291625282228818;0.00156223745855832;""
661.890076158452;0.00291293432550915;0.00156036415553015;661.890076158452;0.00291293432550915;0.00156036415553015;""
662.069582071965;0.00290965200799691;0.00155842196991822;662.069582071965;0.00290965200799691;0.00155842196991822;""
662.24901249905;0.00290638885903385;0.00155643730412035;662.24901249905;0.00290638885903385;0.00155643730412035;""
662.428367513923;0.00290312791075648;0.00155443649402856;662.428367513923;0.00290312791075648;0.00155443649402856;""
662.6076471908;0.00289985223804033;0.0015524458092077;662.6076471908;0.00289985223804033;0.0015524458092077;""
662.786851603894;0.00289654495838508;0.00155049145307374;662.786851603894;0.00289654495838508;0.00155049145307374;""
662.965980827423;0.00289318923179973;0.00154859956307171;662.965980827423;0.00289318923179973;0.00154859956307171;""
663.1450349356;0.0028897769874857;0.00154679111126211;663.1450349356;0.0028897769874857;0.00154679111126211;""
663.324014002641;0.00288633506023534;0.00154506663136579;663.324014002641;0.00288633506023534;0.00154506663136579;""
663.502918102762;0.00288289893329627;0.00154342156249389;663.502918102762;0.00288289893329627;0.00154342156249389;""
663.681747310176;0.00287950400082692;0.00154185135512948;663.681747310176;0.00287950400082692;0.00154185135512948;""
663.860501699101;0.00287618556813648;0.00154035147109716;663.860501699101;0.00287618556813648;0.00154035147109716;""
664.03918134375;0.00287297885192482;0.00153891738353292;664.03918134375;0.00287297885192482;0.00153891738353292;""
664.217786318339;0.00286991898052162;0.0015375445768538;664.217786318339;0.00286991898052162;0.0015375445768538;""
664.396316697084;0.00286702560564703;0.00153622773205828;664.396316697084;0.00286702560564703;0.00153622773205828;""
664.574772554198;0.00286425681428028;0.0015349582867674;664.574772554198;0.00286425681428028;0.0015349582867674;""
664.753153963899;0.00286155542891486;0.00153372688632808;664.753153963899;0.00286155542891486;0.00153372688632808;""
664.9314610004;0.00285886441494785;0.00153252419944123;664.9314610004;0.00285886441494785;0.00153252419944123;""
665.109693737917;0.00285612688029398;0.00153134091809874;665.109693737917;0.00285612688029398;0.00153134091809874;""
665.287852250666;0.00285328607500038;0.00153016775752067;665.287852250666;0.00285328607500038;0.00153016775752067;""
665.46593661286;0.00285028539086206;0.00152899545609251;665.46593661286;0.00285028539086206;0.00152899545609251;""
665.643946898717;0.00284708635354665;0.00152781597314495;665.643946898717;0.00284708635354665;0.00152781597314495;""
665.82188318245;0.00284372250999873;0.00152662607644436;665.82188318245;0.00284372250999873;0.00152662607644436;""
665.999745538275;0.00284024529381533;0.00152542373816979;665.999745538275;0.00284024529381533;0.00152542373816979;""
666.177534040408;0.00283670601061276;0.00152420693556074;666.177534040408;0.00283670601061276;0.00152420693556074;""
666.355248763062;0.00283315583837304;0.00152297365090344;666.355248763062;0.00283315583837304;0.00152297365090344;""
666.532889780455;0.00282964582778941;0.00152172187151702;666.532889780455;0.00282964582778941;0.00152172187151702;""
666.7104571668;0.00282622690261168;0.00152044958973989;666.7104571668;0.00282622690261168;0.00152044958973989;""
666.887950996313;0.00282293980269035;0.0015191578925686;666.887950996313;0.00282293980269035;0.0015191578925686;""
667.06537134321;0.00281978496237423;0.00151786021525586;667.06537134321;0.00281978496237423;0.00151786021525586;""
667.242718281704;0.00281675276999173;0.00151657304553934;667.242718281704;0.00281675276999173;0.00151657304553934;""
667.419991886013;0.002813833637596;0.00151531283025752;667.419991886013;0.002813833637596;0.00151531283025752;""
667.59719223035;0.00281101800090108;0.00151409597546095;667.59719223035;0.00281101800090108;0.00151409597546095;""
667.774319388931;0.00280829631921797;0.00151293884652317;667.774319388931;0.00280829631921797;0.00151293884652317;""
667.951373435972;0.0028056590753909;0.00151185776825152;667.951373435972;0.0028056590753909;0.00151185776825152;""
668.128354445686;0.0028030967757338;0.00151086902499781;668.128354445686;0.0028030967757338;0.00151086902499781;""
668.305262492291;0.00280060248006869;0.00150998014797734;668.305262492291;0.00280060248006869;0.00150998014797734;""
668.48209765;0.00279817937946205;0.00150916382007425;668.48209765;0.00279817937946205;0.00150916382007425;""
668.658859993029;0.0027958331840143;0.00150838408953722;668.658859993029;0.0027958331840143;0.00150838408953722;""
668.835549595594;0.002793569589665;0.00150760509331358;668.835549595594;0.002793569589665;0.00150760509331358;""
669.012166531909;0.00279139427823169;0.00150679105680769;669.012166531909;0.00279139427823169;0.00150679105680769;""
669.188710876189;0.00278931291744882;0.00150590629363965;669.188710876189;0.00278931291744882;0.00150590629363965;""
669.36518270265;0.00278733116100647;0.00150491520540453;669.36518270265;0.00278733116100647;0.00150491520540453;""
669.541582085507;0.00278544315322308;0.00150379251906256;669.541582085507;0.00278544315322308;0.00150379251906256;""
669.717909098976;0.00278359709956712;0.00150255394920052;669.717909098976;0.00278359709956712;0.00150255394920052;""
669.89416381727;0.00278172985160241;0.0015012253969026;669.89416381727;0.00278172985160241;0.0015012253969026;""
670.070346314607;0.00277977841609752;0.0014998326996751;670.070346314607;0.00277977841609752;0.0014998326996751;""
670.2464566652;0.00277767995460146;0.00149840163161992;670.2464566652;0.00277767995460146;0.00149840163161992;""
670.422494943265;0.00277537178301993;0.00149695790360766;670.422494943265;0.00277537178301993;0.00149695790360766;""
670.598461223018;0.0027727913711924;0.00149552716345044;670.598461223018;0.0027727913711924;0.00149552716345044;""
670.774355578672;0.00276990173978779;0.00149413298601177;670.774355578672;0.00276990173978779;0.00149413298601177;""
670.950178084445;0.0027667675273696;0.00149279085304135;670.950178084445;0.0027667675273696;0.00149279085304135;""
671.12592881455;0.00276347858066462;0.00149151420073805;671.12592881455;0.00276347858066462;0.00149151420073805;""
671.301607843203;0.00276012452667968;0.00149031643237006;671.301607843203;0.00276012452667968;0.00149031643237006;""
671.47721524462;0.00275679477330345;0.00148921091836551;671.47721524462;0.00275679477330345;0.00148921091836551;""
671.652751093014;0.0027535785099072;0.00148821099640286;671.652751093014;0.0027535785099072;0.00148821099640286;""
671.828215462603;0.00275056470794441;0.00148732997150117;671.828215462603;0.00275056470794441;0.00148732997150117;""
672.0036084276;0.00274782042026952;0.00148657437855644;672.0036084276;0.00274782042026952;0.00148657437855644;""
672.178930062221;0.0027453257837816;0.00148592380264473;672.178930062221;0.0027453257837816;0.00148592380264473;""
672.354180440681;0.00274303930876982;0.00148535114918129;672.354180440681;0.00274303930876982;0.00148535114918129;""
672.529359637196;0.00274091960643187;0.00148482938952518;672.529359637196;0.00274091960643187;0.00148482938952518;""
672.704467725981;0.00273892538859738;0.00148433156079832;672.704467725981;0.00273892538859738;0.00148433156079832;""
672.87950478125;0.00273701546745177;0.00148383076570475;672.87950478125;0.00273701546745177;0.00148383076570475;""
673.054470877219;0.00273514875526061;0.00148330017235023;673.054470877219;0.00273514875526061;0.00148330017235023;""
673.229366088104;0.00273328960512327;0.00148271859740695;673.229366088104;0.00273328960512327;0.00148271859740695;""
673.404190488119;0.00273142380784061;0.00148208722884679;673.404190488119;0.00273142380784061;0.00148208722884679;""
673.578944151479;0.00272954252324832;0.00148141282836633;673.578944151479;0.00272954252324832;0.00148141282836633;""
673.7536271524;0.00272763693263199;0.0014807021412955;673.7536271524;0.00272763693263199;0.0014807021412955;""
673.928239565097;0.00272569823866783;0.00147996189664262;673.928239565097;0.00272569823866783;0.00147996189664262;""
674.102781463786;0.00272371766536357;0.00147919880713922;674.102781463786;0.00272371766536357;0.00147919880713922;""
674.27725292268;0.00272168645799947;0.00147841956928488;674.27725292268;0.00272168645799947;0.00147841956928488;""
674.451654015997;0.00271960101911336;0.00147763051410663;674.451654015997;0.00271960101911336;0.00147763051410663;""
674.62598481795;0.00271747829173859;0.00147683656103691;674.62598481795;0.00271747829173859;0.00147683656103691;""
674.800245402755;0.00271534030784334;0.00147604226876326;674.800245402755;0.00271534030784334;0.00147604226876326;""
674.974435844628;0.00271320904621457;0.00147525218496705;674.974435844628;0.00271320904621457;0.00147525218496705;""
675.148556217782;0.00271110643260518;0.00147447084635398;675.148556217782;0.00271110643260518;0.00147447084635398;""
675.322606596435;0.00270905433988067;0.00147370277868435;675.322606596435;0.00270905433988067;0.00147370277868435;""
675.4965870548;0.0027070745881658;0.00147295249680354;675.4965870548;0.0027070745881658;0.00147295249680354;""
675.670497667093;0.00270518344379655;0.0014722266307349;675.670497667093;0.00270518344379655;0.0014722266307349;""
675.84433850753;0.00270337514236238;0.00147154029366453;675.84433850753;0.00270337514236238;0.00147154029366453;""
676.018109650324;0.00270163843867459;0.00147091068591319;676.018109650324;0.00270163843867459;0.00147091068591319;""
676.191811169693;0.00269996211451668;0.00147035496642615;676.191811169693;0.00269996211451668;0.00147035496642615;""
676.36544313985;0.00269833497856997;0.00146989025288829;676.36544313985;0.00269833497856997;0.00146989025288829;""
676.539005635011;0.00269674586633907;0.00146953362183898;676.539005635011;0.00269674586633907;0.00146953362183898;""
676.712498729392;0.00269518364007765;0.00146930210878669;676.712498729392;0.00269518364007765;0.00146930210878669;""
676.885922497206;0.00269363603171043;0.00146920070499465;676.885922497206;0.00269363603171043;0.00146920070499465;""
677.059277012671;0.00269208617729058;0.00146918640511555;677.059277012671;0.00269208617729058;0.00146918640511555;""
677.23256235;0.00269051609761715;0.00146920431771386;677.23256235;0.00269051609761715;0.00146920431771386;""
677.405778583409;0.00268890785650699;0.00146919968262971;677.405778583409;0.00268890785650699;0.00146919968262971;""
677.578925787114;0.00268724356067488;0.00146911787061357;677.578925787114;0.00268724356067488;0.00146911787061357;""
677.752004035328;0.00268550535961399;0.00146890438296166;677.752004035328;0.00268550535961399;0.00146890438296166;""
677.925013402269;0.00268367544547633;0.00146850485115185;677.925013402269;0.00268367544547633;0.00146850485115185;""
678.09795396215;0.00268174251282829;0.00146788291306273;678.09795396215;0.00268174251282829;0.00146788291306273;""
678.270825789187;0.00267972110735306;0.0014670737571175;678.270825789187;0.00267972110735306;0.0014670737571175;""
678.443628957596;0.00267763219231942;0.00146613034332446;678.443628957596;0.00267763219231942;0.00146613034332446;""
678.61636354159;0.00267549668113277;0.00146510550570048;678.61636354159;0.00267549668113277;0.00146510550570048;""
678.789029615387;0.0026733354374739;0.00146405195262217;678.789029615387;0.0026733354374739;0.00146405195262217;""
678.9616272532;0.00267116927543788;0.00146302226717652;678.9616272532;0.00267116927543788;0.00146302226717652;""
679.134156529245;0.00266901895967239;0.00146206890751096;679.134156529245;0.00266901895967239;0.00146206890751096;""
679.306617517738;0.00266690011032706;0.00146123232299043;679.306617517738;0.00266690011032706;0.00146123232299043;""
679.479010292892;0.00266480794180334;0.00146050535836462;679.479010292892;0.00266480794180334;0.00146050535836462;""
679.651334928925;0.00266273259068054;0.0014598690051719;679.651334928925;0.00266273259068054;0.0014598690051719;""
679.82359150005;0.00266066421689423;0.00145930429992846;679.82359150005;0.00266066421689423;0.00145930429992846;""
679.995780080483;0.00265859300367083;0.00145879232400266;679.995780080483;0.00265859300367083;0.00145879232400266;""
680.16790074444;0.0026565091574624;0.00145831420348969;680.16790074444;0.0026565091574624;0.00145831420348969;""
680.339953566134;0.00265440290788154;0.00145785110908639;680.339953566134;0.00265440290788154;0.00145785110908639;""
680.511938619783;0.00265227126310163;0.00145738831228696;680.511938619783;0.00265227126310163;0.00145738831228696;""
680.6838559796;0.00265013824428695;0.00145692733506503;680.6838559796;0.00265013824428695;0.00145692733506503;""
680.855705719801;0.0026480345634251;0.0014564737473382;680.855705719801;0.0026480345634251;0.0014564737473382;""
681.027487914602;0.00264599086007688;0.00145603310588749;681.027487914602;0.00264599086007688;0.00145603310588749;""
681.199202638216;0.00264403770157997;0.00145561095439424;681.199202638216;0.00264403770157997;0.00145561095439424;""
681.370849964861;0.00264220558325217;0.00145521282347707;681.370849964861;0.00264220558325217;0.00145521282347707;""
681.54242996875;0.00264052492859453;0.00145484423072866;681.54242996875;0.00264052492859453;0.00145484423072866;""
681.713942724099;0.00263901472344393;0.00145450774328913;681.713942724099;0.00263901472344393;0.00145450774328913;""
681.885388305124;0.00263764847143422;0.00145419417929554;681.885388305124;0.00263764847143422;0.00145419417929554;""
682.056766786038;0.0026363883856103;0.00145389144441164;682.056766786038;0.0026363883856103;0.00145389144441164;""
682.228078241059;0.00263519676760308;0.00145358747266778;682.228078241059;0.00263519676760308;0.00145358747266778;""
682.3993227444;0.00263403600738027;0.00145327022638103;682.3993227444;0.00263403600738027;0.00145327022638103;""
682.570500370277;0.00263286858299744;0.00145292769607531;682.570500370277;0.00263286858299744;0.00145292769607531;""
682.741611192906;0.00263165706034953;0.00145254790040177;682.741611192906;0.00263165706034953;0.00145254790040177;""
682.9126552865;0.00263037442126504;0.0014521226076996;682.9126552865;0.00263037442126504;0.0014521226076996;""
683.083632725277;0.00262903499999572;0.00145165848343768;683.083632725277;0.00262903499999572;0.00145165848343768;""
683.25454358345;0.00262766341362088;0.0014511658948301;683.25454358345;0.00262766341362088;0.0014511658948301;""
683.425387935235;0.00262628422177497;0.00145065518490683;683.425387935235;0.00262628422177497;0.00145065518490683;""
683.596165854848;0.00262492192680995;0.00145013667258192;683.596165854848;0.00262492192680995;0.00145013667258192;""
683.766877416502;0.0026236009739574;0.00144962065272175;683.766877416502;0.0026236009739574;0.00144962065272175;""
683.937522694415;0.00262234575149035;0.00144911739621304;683.937522694415;0.00262234575149035;0.00144911739621304;""
684.1081017628;0.00262118059088483;0.00144863715003084;684.1081017628;0.00262118059088483;0.00144863715003084;""
684.278614695873;0.0026201187277181;0.00144818914392837;684.278614695873;0.0026201187277181;0.00144818914392837;""
684.44906156785;0.00261912923535318;0.0014477786149883;684.44906156785;0.00261912923535318;0.0014477786149883;""
684.619442452944;0.00261817023248953;0.00144740979588702;684.619442452944;0.00261817023248953;0.00144740979588702;""
684.789757425373;0.00261719993499994;0.00144708690945717;684.789757425373;0.00261719993499994;0.00144708690945717;""
684.96000655935;0.00261617665565466;0.00144681416871577;684.96000655935;0.00261617665565466;0.00144681416871577;""
685.130189929091;0.00261505880384599;0.0014465957768923;685.130189929091;0.00261505880384599;0.0014465957768923;""
685.300307608812;0.00261380488531336;0.00144643592745678;685.300307608812;0.00261380488531336;0.00144643592745678;""
685.470359672726;0.00261238971068972;0.00144633479138318;685.470359672726;0.00261238971068972;0.00144633479138318;""
685.640346195051;0.00261085294673786;0.00144627649743935;685.640346195051;0.00261085294673786;0.00144627649743935;""
685.81026725;0.00260925035873648;0.00144624120290963;685.81026725;0.00260925035873648;0.00144624120290963;""
685.980122911789;0.00260763758325629;0.00144620911087563;685.980122911789;0.00260763758325629;0.00144620911087563;""
686.149913254634;0.00260607012852654;0.00144616047008589;686.149913254634;0.00260607012852654;0.00144616047008589;""
686.319638352748;0.00260460337480099;0.00144607557482558;686.319638352748;0.00260460337480099;0.00144607557482558;""
686.489298280349;0.00260329257472312;0.00144593476478659;686.489298280349;0.00260329257472312;0.00144593476478659;""
686.65889311165;0.00260217463818326;0.001445721987662;686.65889311165;0.00260217463818326;0.001445721987662;""
686.828422920867;0.00260121356994884;0.00144543547080129;686.828422920867;0.00260121356994884;0.00144543547080129;""
686.997887782216;0.00260035526285824;0.00144507700429227;686.997887782216;0.00260035526285824;0.00144507700429227;""
687.16728776991;0.00259954573395638;0.00144464837414408;687.16728776991;0.00259954573395638;0.00144464837414408;""
687.336622958167;0.00259873112413985;0.0014441513622985;687.336622958167;0.00259873112413985;0.0014441513622985;""
687.5058934212;0.00259785769780283;0.00144358774664128;687.5058934212;0.00259785769780283;0.00144358774664128;""
687.675099233225;0.00259687184248344;0.00144295930101346;687.675099233225;0.00259687184248344;0.00144295930101346;""
687.844240468458;0.00259573324863237;0.00144227390956606;687.844240468458;0.00259573324863237;0.00144227390956606;""
688.013317201112;0.00259445438932148;0.00144156388182636;688.013317201112;0.00259445438932148;0.00144156388182636;""
688.182329505405;0.00259306087422879;0.00144086756083024;688.182329505405;0.00259306087422879;0.00144086756083024;""
688.35127745555;0.00259157825458251;0.00144022320202475;688.35127745555;0.00259157825458251;0.00144022320202475;""
688.520161125763;0.00259003202332818;0.00143966897351956;688.520161125763;0.00259003202332818;0.00143966897351956;""
688.68898059026;0.00258844761529569;0.00143924295633801;688.68898059026;0.00258844761529569;0.00143924295633801;""
688.857735923254;0.00258685040736598;0.00143898314466775;688.857735923254;0.00258685040736598;0.00143898314466775;""
689.026427198963;0.00258526710819793;0.00143891268394321;689.026427198963;0.00258526710819793;0.00143891268394321;""
689.1950544916;0.00258372992075298;0.00143899565176923;689.1950544916;0.00258372992075298;0.00143899565176923;""
689.363617875381;0.00258227236273785;0.00143918146197253;689.363617875381;0.00258227236273785;0.00143918146197253;""
689.532117424522;0.0025809278756806;0.00143941964326182;689.532117424522;0.0025809278756806;0.00143941964326182;""
689.700553213236;0.00257972982515044;0.0014396598388973;689.700553213236;0.00257972982515044;0.0014396598388973;""
689.868925315741;0.00257871150097717;0.00143985180636078;689.868925315741;0.00257871150097717;0.00143985180636078;""
690.03723380625;0.00257790611747034;0.00143994541702627;690.03723380625;0.00257790611747034;0.00143994541702627;""
690.205478758979;0.00257733086452679;0.0014399046326014;690.205478758979;0.00257733086452679;0.0014399046326014;""
690.373660248144;0.00257693913269613;0.00143974937185579;690.373660248144;0.00257693913269613;0.00143974937185579;""
690.541778347958;0.00257666848676558;0.00143951346953477;690.541778347958;0.00257666848676558;0.00143951346953477;""
690.709833132639;0.00257645663253968;0.0014392306839691;690.709833132639;0.00257645663253968;0.0014392306839691;""
690.8778246764;0.00257624141643304;0.0014389346972955;690.8778246764;0.00257624141643304;0.0014389346972955;""
691.045753053457;0.00257596082506392;0.00143865911567689;691.045753053457;0.00257596082506392;0.00143865911567689;""
691.213618338026;0.00257555298484834;0.00143843746952223;691.213618338026;0.00257555298484834;0.00143843746952223;""
691.38142060432;0.00257497096425851;0.00143829213924487;691.38142060432;0.00257497096425851;0.00143829213924487;""
691.549159926557;0.00257422711479014;0.00143820118193863;691.549159926557;0.00257422711479014;0.00143820118193863;""
691.71683637895;0.00257334854624615;0.00143813164200481;691.71683637895;0.00257334854624615;0.00143813164200481;""
691.884450035715;0.00257236230756572;0.00143805063787985;691.884450035715;0.00257236230756572;0.00143805063787985;""
692.052000971068;0.00257129538700025;0.0014379253618206;692.052000971068;0.00257129538700025;0.0014379253618206;""
692.219489259222;0.00257017471228914;0.00143772307968992;692.219489259222;0.00257017471228914;0.00143772307968992;""
692.386914974395;0.00256902715083514;0.0014374111307426;692.386914974395;0.00256902715083514;0.0014374111307426;""
692.5542781908;0.00256787078545194;0.00143696975888003;692.5542781908;0.00256787078545194;0.00143696975888003;""
692.721578982653;0.00256668878029805;0.0014364305494209;692.721578982653;0.00256668878029805;0.0014364305494209;""
692.88881742417;0.00256545562250444;0.00143583783422171;692.88881742417;0.00256545562250444;0.00143583783422171;""
693.055993589564;0.00256414585621311;0.00143523584611673;693.055993589564;0.00256414585621311;0.00143523584611673;""
693.223107553053;0.00256273408241076;0.00143466871920612;693.223107553053;0.00256273408241076;0.00143466871920612;""
693.39015938885;0.00256119495876278;0.00143418048914383;693.39015938885;0.00256119495876278;0.00143418048914383;""
693.557149171171;0.00255950319944736;0.00143381509342475;693.557149171171;0.00255950319944736;0.00143381509342475;""
693.724076974232;0.00255765194385184;0.0014336053663173;693.724076974232;0.00255765194385184;0.0014336053663173;""
693.890942872246;0.00255570778126294;0.00143354007205362;693.890942872246;0.00255570778126294;0.00143354007205362;""
694.057746939431;0.00255375550141193;0.00143359700667711;694.057746939431;0.00255375550141193;0.00143359700667711;""
694.22448925;0.00255187970569634;0.00143375401551614;694.22448925;0.00255187970569634;0.00143375401551614;""
694.391169878169;0.00255016480773061;0.0014339889930405;694.391169878169;0.00255016480773061;0.0014339889930405;""
694.557788898154;0.00254869503389599;0.00143427988271805;694.557788898154;0.00254869503389599;0.00143427988271805;""
694.724346384168;0.00254755442388951;0.00143460467687169;694.724346384168;0.00254755442388951;0.00143460467687169;""
694.890842410429;0.0025467977065398;0.0014349409894393;694.890842410429;0.0025467977065398;0.0014349409894393;""
695.05727705115;0.00254636305498996;0.001435264776429;695.05727705115;0.00254636305498996;0.001435264776429;""
695.223650380547;0.00254615968638685;0.00143555162036683;695.223650380547;0.00254615968638685;0.00143555162036683;""
695.389962472836;0.00254609701828996;0.00143577715770831;695.389962472836;0.00254609701828996;0.00143577715770831;""
695.55621340223;0.00254608466808403;0.00143591707867992;695.55621340223;0.00254608466808403;0.00143591707867992;""
695.722403242947;0.00254603245239273;0.00143594712712077;695.722403242947;0.00254603245239273;0.00143594712712077;""
695.8885320692;0.00254585038649318;0.00143584310032467;695.8885320692;0.00254585038649318;0.00143584310032467;""
696.054599955205;0.00254546738956598;0.00143559033002888;696.054599955205;0.00254546738956598;0.00143559033002888;""
696.220606975178;0.00254488731935896;0.00143521208400437;696.220606975178;0.00254488731935896;0.00143521208400437;""
696.386553203332;0.00254413271048035;0.00143474104966394;696.386553203332;0.00254413271048035;0.00143474104966394;""
696.552438713885;0.00254322604810904;0.00143420984268568;696.552438713885;0.00254322604810904;0.00143420984268568;""
696.71826358105;0.00254218976813942;0.00143365100722392;696.71826358105;0.00254218976813942;0.00143365100722392;""
696.884027879043;0.00254104625732605;0.00143309701611997;696.884027879043;0.00254104625732605;0.00143309701611997;""
697.04973168208;0.00253981785342803;0.0014325802711124;697.04973168208;0.00253981785342803;0.0014325802711124;""
