"wl";"up_coef";"dw_coef";"wl_F";"up_coef_F";"dw_coef_F";"Device ID"
384.045199483092;0.00529728169581674;0.00111512767761847;384.045199483092;0.00529728169581674;0.00111512767761847;""
384.804960728866;0.00521094983329395;0.00109484735208438;384.804960728866;0.00521094983329395;0.00109484735208438;""
385.564524000596;0.00512464046661185;0.0010745723110763;385.564524000596;0.00512464046661185;0.0010745723110763;""
386.323889294139;0.00503835359624122;0.00105430255470481;386.323889294139;0.00503835359624122;0.00105430255470481;""
387.083056605352;0.00495208922265282;0.0010340380830805;387.083056605352;0.00495208922265282;0.0010340380830805;""
387.842025930094;0.0048658473463172;0.00101377889631392;387.842025930094;0.0048658473463172;0.00101377889631392;""
388.600797264222;0.00477962796770512;0.000993524994515633;388.600797264222;0.00477962796770512;0.000993524994515633;""
389.359370603594;0.00469343108728725;0.00097327637779622;389.359370603594;0.00469343108728725;0.00097327637779622;""
390.117745944066;0.00460725670553446;0.000953033046266293;390.117745944066;0.00460725670553446;0.000953033046266293;""
390.875923281498;0.00453264457729134;0.000933500087023864;390.875923281498;0.00453264457729134;0.000933500087023864;""
391.633902611746;0.00447744162943094;0.000915305285243052;391.633902611746;0.00447744162943094;0.000915305285243052;""
392.391683930668;0.00443611511264815;0.000898332823322661;392.391683930668;0.00443611511264815;0.000898332823322661;""
393.149267234122;0.00440314092960223;0.00088246706380484;393.149267234122;0.00440314092960223;0.00088246706380484;""
393.906652517965;0.00437300362956954;0.00086759254926388;393.906652517965;0.00437300362956954;0.00086759254926388;""
394.663839778055;0.00434019640309711;0.000853594002194973;394.663839778055;0.00434019640309711;0.000853594002194973;""
395.420829010249;0.00430041453163081;0.000840369645708206;395.420829010249;0.00430041453163081;0.000840369645708206;""
396.177620210406;0.00425413200101801;0.00082787112402077;396.177620210406;0.00425413200101801;0.00082787112402077;""
396.934213374382;0.00420301457874803;0.000816063466794511;396.934213374382;0.00420301457874803;0.000816063466794511;""
397.690608498036;0.00414872542372759;0.00080491175784037;397.690608498036;0.00414872542372759;0.00080491175784037;""
398.446805577224;0.00409292508789618;0.000794381135085029;398.446805577224;0.00409292508789618;0.000794381135085029;""
399.202804607806;0.00403727151784035;0.000784436790537366;399.202804607806;0.00403727151784035;0.000784436790537366;""
399.958605585638;0.00398342005640871;0.000775043970255129;399.958605585638;0.00398342005640871;0.000775043970255129;""
400.714208506577;0.00393262936381324;0.000766163101899279;400.714208506577;0.00393262936381324;0.000766163101899279;""
401.469613366482;0.00388458041711493;0.000757735192788174;401.469613366482;0.00388458041711493;0.000757735192788174;""
402.22482016121;0.00383856092130274;0.000749696473904902;402.22482016121;0.00383856092130274;0.000749696473904902;""
402.979828886619;0.00379385969907983;0.000741983276079912;402.979828886619;0.00379385969907983;0.000741983276079912;""
403.734639538566;0.00374976669017027;0.000734532029929106;403.734639538566;0.00374976669017027;0.000734532029929106;""
404.489252112909;0.00370557295062556;0.000727279265791912;404.489252112909;0.00370557295062556;0.000727279265791912;""
405.243666605506;0.0036605706521315;0.000720161613669399;405.243666605506;0.0036605706521315;0.000720161613669399;""
405.997883012214;0.00361421647251813;0.00071311227548041;405.997883012214;0.00361421647251813;0.00071311227548041;""
406.751901328891;0.00356662125377958;0.000706050453070532;406.751901328891;0.00356662125377958;0.000706050453070532;""
407.505721551394;0.00351805892713667;0.000698891950641294;407.505721551394;0.00351805892713667;0.000698891950641294;""
408.259343675581;0.00346880299332941;0.000691552705129787;408.259343675581;0.00346880299332941;0.000691552705129787;""
409.01276769731;0.00341912652288472;0.0006839487861261;409.01276769731;0.00341912652288472;0.0006839487861261;""
409.765993612438;0.00336930215638403;0.000675996395790775;409.765993612438;0.00336930215638403;0.000675996395790775;""
410.519021416824;0.00331961478244633;0.000667652751042424;410.519021416824;0.00331961478244633;0.000667652751042424;""
411.271851106323;0.00327039953112361;0.000659038601233669;411.271851106323;0.00327039953112361;0.000659038601233669;""
412.024482676795;0.00322200367102025;0.000650315355525266;412.024482676795;0.00322200367102025;0.000650315355525266;""
412.776916124097;0.00317477392191135;0.000641644168499557;412.776916124097;0.00317477392191135;0.000641644168499557;""
413.529151444086;0.00312905645508464;0.00063318594031905;413.529151444086;0.00312905645508464;0.00063318594031905;""
414.28118863262;0.00308519689368242;0.00062510131688499;414.28118863262;0.00308519689368242;0.00062510131688499;""
415.033027685556;0.00304354031304361;0.000617550689995931;415.033027685556;0.00304354031304361;0.000617550689995931;""
415.784668598753;0.00300430092616656;0.000610646920236717;415.784668598753;0.00300430092616656;0.000610646920236717;""
416.536111368068;0.00296717155159543;0.000604313654864788;416.536111368068;0.00296717155159543;0.000604313654864788;""
417.287355989358;0.00293171527936868;0.000598427421339672;417.287355989358;0.00293171527936868;0.000598427421339672;""
418.038402458482;0.00289749588855169;0.000592864941868993;418.038402458482;0.00289749588855169;0.000592864941868993;""
418.789250771296;0.002864077846807;0.000587503133286963;418.789250771296;0.002864077846807;0.000587503133286963;""
419.539900923659;0.00283102630996406;0.000582219106932819;419.539900923659;0.00283102630996406;0.000582219106932819;""
420.290352911427;0.00279790712158973;0.000576890168529368;420.290352911427;0.00279790712158973;0.000576890168529368;""
421.040606730459;0.00276441141104004;0.000571423672411421;421.040606730459;0.00276441141104004;0.000571423672411421;""
421.790662376612;0.00273072899358963;0.000565846489837608;421.790662376612;0.00273072899358963;0.000565846489837608;""
422.540519845744;0.00269717388383781;0.000560215280319845;422.540519845744;0.00269717388383781;0.000560215280319845;""
423.290179133713;0.00266405959877947;0.000554586613666485;423.290179133713;0.00266405959877947;0.000554586613666485;""
424.039640236375;0.00263169915811648;0.00054901697003845;424.039640236375;0.00263169915811648;0.00054901697003845;""
424.78890314959;0.0026004050845688;0.000543562740005305;424.78890314959;0.0026004050845688;0.000543562740005305;""
425.537967869213;0.00257048940418608;0.000538280224601421;425.537967869213;0.00257048940418608;0.000538280224601421;""
426.286834391104;0.0025421574350207;0.000533208113176132;426.286834391104;0.0025421574350207;0.000533208113176132;""
427.035502711119;0.00251518948981257;0.000528314972475974;427.035502711119;0.00251518948981257;0.000528314972475974;""
427.783972825116;0.00248926010117964;0.000523551910647666;427.783972825116;0.00248926010117964;0.000523551910647666;""
428.532244728953;0.00246404431728604;0.000518870113311569;428.532244728953;0.00246404431728604;0.000518870113311569;""
429.280318418487;0.00243921770151891;0.00051422084351313;429.280318418487;0.00243921770151891;0.00051422084351313;""
430.028193889577;0.00241445633216525;0.000509555441674311;430.028193889577;0.00241445633216525;0.000509555441674311;""
430.775871138079;0.00238949426914576;0.000504834959810633;430.775871138079;0.00238949426914576;0.000504834959810633;""
431.523350159851;0.00236429577205567;0.000500059033632134;431.523350159851;0.00236429577205567;0.000500059033632134;""
432.270630950751;0.00233888257891617;0.000495236926091604;432.270630950751;0.00233888257891617;0.000495236926091604;""
433.017713506637;0.0023132763934205;0.000490377885463563;433.017713506637;0.0023132763934205;0.000490377885463563;""
433.764597823365;0.00228749888495557;0.000485491145353487;433.764597823365;0.00228749888495557;0.000485491145353487;""
434.511283896795;0.00226157168862329;0.000480585924706983;434.511283896795;0.00226157168862329;0.000480585924706983;""
435.257771722783;0.00223551640526236;0.000475671427819049;435.257771722783;0.00223551640526236;0.000475671427819049;""
436.004061297187;0.00220938485129204;0.000470761218945624;436.004061297187;0.00220938485129204;0.000470761218945624;""
436.750152615864;0.00218334971178164;0.000465886332176158;436.750152615864;0.00218334971178164;0.000465886332176158;""
437.496045674673;0.00215761362235243;0.000461082123245904;437.496045674673;0.00215761362235243;0.000461082123245904;""
438.24174046947;0.00213237889544491;0.000456383891481844;438.24174046947;0.00213237889544491;0.000456383891481844;""
438.987236996114;0.00210784752052213;0.00045182687983817;438.987236996114;0.00210784752052213;0.00045182687983817;""
439.732535250462;0.00208422116427326;0.000447446274931825;439.732535250462;0.00208422116427326;0.000447446274931825;""
440.477635228372;0.00206170117081698;0.000443277207077996;440.477635228372;0.00206170117081698;0.000443277207077996;""
441.2225369257;0.00204045717322327;0.000439350000483461;441.2225369257;0.00204045717322327;0.000439350000483461;""
441.967240338306;0.0020205330279224;0.000435675938925806;441.967240338306;0.0020205330279224;0.000435675938925806;""
442.711745462047;0.00200194115630634;0.000432261541850479;442.711745462047;0.00200194115630634;0.000432261541850479;""
443.456052292779;0.00198469395849597;0.000429113318013727;443.456052292779;0.00198469395849597;0.000429113318013727;""
444.200160826362;0.00196880381335464;0.000426237765489353;444.200160826362;0.00196880381335464;0.000426237765489353;""
444.944071058651;0.00195428307850187;0.000423641371675527;444.944071058651;0.00195428307850187;0.000423641371675527;""
445.687782985506;0.00194111195526824;0.0004213256419257;445.687782985506;0.00194111195526824;0.0004213256419257;""
446.431296602784;0.00192914218634478;0.000419272201333111;446.431296602784;0.00192914218634478;0.000419272201333111;""
447.174611906341;0.0019181936408046;0.000417457736685553;447.174611906341;0.0019181936408046;0.000417457736685553;""
447.917728892037;0.00190808647469264;0.000415858971795625;447.917728892037;0.00190808647469264;0.000415858971795625;""
448.660647555728;0.00189864113084464;0.000414452667477378;448.660647555728;0.00189864113084464;0.000414452667477378;""
449.403367893272;0.00188967833870582;0.000413215621522942;449.403367893272;0.00188967833870582;0.000413215621522942;""
450.145889900527;0.00188101911414973;0.00041212466867917;450.145889900527;0.00188101911414973;0.00041212466867917;""
450.88821357335;0.0018725077281729;0.000411153251974376;450.88821357335;0.0018725077281729;0.000411153251974376;""
451.6303389076;0.00186408053970735;0.000410261147736845;451.6303389076;0.00186408053970735;0.000410261147736845;""
452.372265899132;0.00185569696001609;0.00040940477074709;452.372265899132;0.00185569696001609;0.00040940477074709;""
453.113994543806;0.00184731646536074;0.000408540605592469;453.113994543806;0.00184731646536074;0.000408540605592469;""
453.855524837479;0.00183889859696037;0.000407625206622985;453.855524837479;0.00183889859696037;0.000407625206622985;""
454.596856776009;0.00183040296095035;0.000406615197907084;454.596856776009;0.00183040296095035;0.000406615197907084;""
455.337990355252;0.00182178922834124;0.000405467273187463;455.337990355252;0.00182178922834124;0.000405467273187463;""
456.078925571067;0.00181299438805525;0.000404145546823098;456.078925571067;0.00181299438805525;0.000404145546823098;""
456.819662419311;0.00180386457918777;0.000402643583090302;456.819662419311;0.00180386457918777;0.000402643583090302;""
457.560200895843;0.00179422345954216;0.000400962301876607;457.560200895843;0.00179422345954216;0.000400962301876607;""
458.300540996519;0.00178389497064628;0.000399102621789745;458.300540996519;0.00178389497064628;0.000399102621789745;""
459.040682717197;0.00177270333757226;0.000397065460158416;459.040682717197;0.00177270333757226;0.000397065460158416;""
459.780626053735;0.00176047306875641;0.000394851733033089;459.780626053735;0.00176047306875641;0.000394851733033089;""
460.52037100199;0.00174702895581911;0.000392462355186783;460.52037100199;0.00174702895581911;0.000392462355186783;""
461.25991755782;0.00173225385902931;0.000389897091888735;461.25991755782;0.00173225385902931;0.000389897091888735;""
461.999265717083;0.00171626187805857;0.000387151117919713;461.999265717083;0.00171626187805857;0.000387151117919713;""
462.738415475636;0.00169922466952832;0.000384218468718812;462.738415475636;0.00169922466952832;0.000384218468718812;""
463.477366829337;0.00168131361502246;0.000381093189528635;463.477366829337;0.00168131361502246;0.000381093189528635;""
464.216119774044;0.00166269982126226;0.000377769335389032;464.216119774044;0.00166269982126226;0.000377769335389032;""
464.954674305613;0.00164355412028113;0.000374240971130848;464.954674305613;0.00164355412028113;0.000374240971130848;""
465.693030419904;0.00162401312236945;0.000370504474460393;465.693030419904;0.00162401312236945;0.000370504474460393;""
466.431188112773;0.00160407748401883;0.000366565437799446;466.431188112773;0.00160407748401883;0.000366565437799446;""
467.169147380077;0.00158371394124433;0.000362431746017555;467.169147380077;0.00158371394124433;0.000362431746017555;""
467.906908217676;0.00156288928415474;0.000358111271491992;467.906908217676;0.00156288928415474;0.000358111271491992;""
468.644470621425;0.00154157035691825;0.000353611874115727;468.644470621425;0.00154157035691825;0.000353611874115727;""
469.381834587184;0.00151972405772771;0.000348941401305305;469.381834587184;0.00151972405772771;0.000348941401305305;""
470.119000110808;0.00149731733876631;0.000344107688008841;470.119000110808;0.00149731733876631;0.000344107688008841;""
470.855967188157;0.00147431940951503;0.000339116230304281;470.855967188157;0.00147431940951503;0.000339116230304281;""
471.592735815088;0.0014507083396261;0.000333963213695064;471.592735815088;0.0014507083396261;0.000333963213695064;""
472.329305987458;0.00142646443641002;0.000328642505494115;472.329305987458;0.00142646443641002;0.000328642505494115;""
473.065677701125;0.00140156803969207;0.000323147983106794;473.065677701125;0.00140156803969207;0.000323147983106794;""
473.801850951946;0.00137599952179155;0.000317473534024449;473.801850951946;0.00137599952179155;0.000317473534024449;""
474.53782573578;0.00134973928750081;0.000311613055817914;474.53782573578;0.00134973928750081;0.000311613055817914;""
475.273602048483;0.00132276777406457;0.000305560456131093;475.273602048483;0.00132276777406457;0.000305560456131093;""
476.009179885914;0.00129509755364254;0.000299318400343892;476.009179885914;0.00129509755364254;0.000299318400343892;""
476.74455924393;0.00126686953680797;0.000292924526253602;476.74455924393;0.00126686953680797;0.000292924526253602;""
477.479740118388;0.00123825648328507;0.000286425151523533;477.479740118388;0.00123825648328507;0.000286425151523533;""
478.214722505147;0.001209430873651;0.000279866518978579;478.214722505147;0.001209430873651;0.000279866518978579;""
478.949506400063;0.00118056490951466;0.000273294796653146;478.949506400063;0.00118056490951466;0.000273294796653146;""
479.684091798995;0.00115183051369502;0.000266756077838966;479.684091798995;0.00115183051369502;0.000266756077838966;""
480.418478697801;0.00112337931819002;0.000260291149593065;480.418478697801;0.00112337931819002;0.000260291149593065;""
481.152667092337;0.00109528269262829;0.000253919815132493;481.152667092337;0.00109528269262829;0.000253919815132493;""
481.886656978461;0.00106759189460044;0.000247656618178969;481.886656978461;0.00106759189460044;0.000247656618178969;""
482.620448352031;0.00104035809815445;0.000241516078757351;482.620448352031;0.00104035809815445;0.000241516078757351;""
483.354041208905;0.00101363239384933;0.000235512693210844;483.354041208905;0.00101363239384933;0.000235512693210844;""
484.08743554494;0.000987465788808751;0.000229660934216217;484.08743554494;0.000987465788808751;0.000229660934216217;""
484.820631355994;0.000961909206774562;0.000223975250798987;484.820631355994;0.000961909206774562;0.000223975250798987;""
485.553628637925;0.000937023984904636;0.000218469885593753;485.553628637925;0.000937023984904636;0.000218469885593753;""
486.286427386589;0.000912913329946992;0.000213158327188671;486.286427386589;0.000912913329946992;0.000213158327188671;""
487.019027597845;0.000889690768394123;0.000208053859444096;487.019027597845;0.000889690768394123;0.000208053859444096;""
487.751429267551;0.000867469641326928;0.00020316974441006;487.751429267551;0.000867469641326928;0.00020316974441006;""
488.483632391563;0.000846363104534004;0.000198519222340333;488.483632391563;0.000846363104534004;0.000198519222340333;""
489.21563696574;0.000826484128630744;0.000194115511706424;489.21563696574;0.000826484128630744;0.000194115511706424;""
489.947442985939;0.000807945499178701;0.000189971809211655;489.947442985939;0.000807945499178701;0.000189971809211655;""
490.679050448018;0.00079081679161379;0.00018609673752499;490.679050448018;0.00079081679161379;0.00018609673752499;""
491.410459347835;0.000774995435900993;0.000182480703278664;491.410459347835;0.000774995435900993;0.000182480703278664;""
492.141669681246;0.000760336037293961;0.000179109579852167;492.141669681246;0.000760336037293961;0.000179109579852167;""
492.87268144411;0.00074669343641498;0.000175969263345281;492.87268144411;0.00074669343641498;0.000175969263345281;""
493.603494632284;0.000733922709103669;0.00017304567256351;493.603494632284;0.000733922709103669;0.00017304567256351;""
494.334109241627;0.000721879166265533;0.000170324749003463;494.334109241627;0.000721879166265533;0.000170324749003463;""
495.064525267994;0.000710418353720713;0.000167792456838294;495.064525267994;0.000710418353720713;0.000167792456838294;""
495.794742707245;0.000699428337960639;0.000165436189593272;495.794742707245;0.000699428337960639;0.000165436189593272;""
496.524761555237;0.000688926458369115;0.000163248985611649;496.524761555237;0.000688926458369115;0.000163248985611649;""
497.254581807827;0.000678962285072301;0.000161225299940678;497.254581807827;0.000678962285072301;0.000161225299940678;""
497.984203460873;0.000669585306735038;0.00015935959648774;497.984203460873;0.000669585306735038;0.00015935959648774;""
498.713626510232;0.000660844930613519;0.000157646348014647;498.713626510232;0.000660844930613519;0.000157646348014647;""
499.442850951763;0.0006527904826079;0.000156080036131944;499.442850951763;0.0006527904826079;0.000156080036131944;""
500.171876781323;0.000645449657859266;0.000154653711967136;500.171876781323;0.000645449657859266;0.000154653711967136;""
500.900703994769;0.000638763942876845;0.000153354682885634;500.900703994769;0.000638763942876845;0.000153354682885634;""
501.629332587959;0.000632653387169256;0.000152168838692861;501.629332587959;0.000632653387169256;0.000152168838692861;""
502.357762556751;0.000627038170233499;0.000151082092122223;502.357762556751;0.000627038170233499;0.000151082092122223;""
503.085993897002;0.000621838601471003;0.000150080378820306;503.085993897002;0.000621838601471003;0.000150080378820306;""
503.81402660457;0.000616975120103657;0.000149149657332062;503.81402660457;0.000616975120103657;0.000149149657332062;""
504.541860675313;0.000612368295089895;0.000148275909086015;504.541860675313;0.000612368295089895;0.000148275909086015;""
505.269496105087;0.000607952584596489;0.000147447926510374;505.269496105087;0.000607952584596489;0.000147447926510374;""
505.996932889752;0.000603717569511418;0.00014666566827828;505.996932889752;0.000603717569511418;0.00014666566827828;""
506.724171025164;0.000599666595859333;0.000145931878926039;506.724171025164;0.000599666595859333;0.000145931878926039;""
507.451210507181;0.000595803003977582;0.000145249298441087;507.451210507181;0.000595803003977582;0.000145249298441087;""
508.178051331661;0.000592130128519931;0.000144620662264952;508.178051331661;0.000592130128519931;0.000144620662264952;""
508.904693494461;0.000588651298460286;0.000144048701296203;508.904693494461;0.000588651298460286;0.000144048701296203;""
509.631136991439;0.000585369837096388;0.000143536141893409;509.631136991439;0.000585369837096388;0.000143536141893409;""
510.357381818452;0.00058228178861193;0.000143082689535791;510.357381818452;0.00058228178861193;0.000143082689535791;""
511.083427971359;0.000579354121629159;0.000142675989699874;511.083427971359;0.000579354121629159;0.000142675989699874;""
511.809275446016;0.000576546591295498;0.000142300694206661;511.809275446016;0.000576546591295498;0.000142300694206661;""
512.534924238282;0.000573819018653088;0.000141941480023714;512.534924238282;0.000573819018653088;0.000141941480023714;""
513.260374344013;0.000571131290596046;0.000141583049248821;513.260374344013;0.000571131290596046;0.000141583049248821;""
513.985625759069;0.000568443359827672;0.000141210129093681;513.985625759069;0.000568443359827672;0.000141210129093681;""
514.710678479305;0.000565726250446193;0.00014081117558366;514.710678479305;0.000565726250446193;0.00014081117558366;""
515.43553250058;0.000562995038599574;0.000140389472511451;515.43553250058;0.000562995038599574;0.000140389472511451;""
516.160187818752;0.00056027577226044;0.000139951998971248;516.160187818752;0.00056027577226044;0.000139951998971248;""
516.884644429678;0.000557594456574979;0.000139505722604367;516.884644429678;0.000557594456574979;0.000139505722604367;""
517.608902329216;0.000554977053890803;0.000139057599606695;517.608902329216;0.000554977053890803;0.000139057599606695;""
518.332961513222;0.000552449483784816;0.000138614574736133;518.332961513222;0.000552449483784816;0.000138614574736133;""
519.056821977556;0.000550037623091049;0.000138183581320047;519.056821977556;0.000550037623091049;0.000138183581320047;""
519.780483718075;0.000547762194707798;0.000137770284610462;519.780483718075;0.000547762194707798;0.000137770284610462;""
520.503946730635;0.000545623450804332;0.000137375315975334;520.503946730635;0.000545623450804332;0.000137375315975334;""
521.227211011096;0.000543616535967956;0.000136998050105083;521.227211011096;0.000543616535967956;0.000136998050105083;""
521.950276555313;0.00054173660263159;0.000136637862699739;521.950276555313;0.00054173660263159;0.000136637862699739;""
522.673143359146;0.000539978811068641;0.00013629413046828;522.673143359146;0.000539978811068641;0.00013629413046828;""
523.395811418452;0.000538338329387932;0.000135966231127978;523.395811418452;0.000538338329387932;0.000135966231127978;""
524.118280729087;0.000536810333528599;0.000135653543403747;524.118280729087;0.000536810333528599;0.000135653543403747;""
524.840551286911;0.000535382099007976;0.0001353546106306;524.840551286911;0.000535382099007976;0.0001353546106306;""
525.56262308778;0.000534009302286504;0.000135064634323913;525.56262308778;0.000534009302286504;0.000135064634323913;""
526.284496127552;0.00053263979117497;0.000134777988199743;526.284496127552;0.00053263979117497;0.000134777988199743;""
527.006170402085;0.000531221499555589;0.000134489055256303;527.006170402085;0.000531221499555589;0.000134489055256303;""
527.727645907237;0.000529702447325761;0.000134192227767896;527.727645907237;0.000529702447325761;0.000134192227767896;""
528.448922638864;0.000528030740341845;0.00013388190727886;528.448922638864;0.000528030740341845;0.00013388190727886;""
529.170000592825;0.000526154570362924;0.000133552504597495;529.170000592825;0.000526154570362924;0.000133552504597495;""
529.890879764978;0.000524041139026915;0.000133200097566921;529.890879764978;0.000524041139026915;0.000133200097566921;""
530.611560151179;0.000521733367279193;0.000132827398904831;530.611560151179;0.000521733367279193;0.000132827398904831;""
531.332041747286;0.000519293013703644;0.00013243877327292;531.332041747286;0.000519293013703644;0.00013243877327292;""
532.052324549158;0.000516781734897963;0.00013203857813292;532.052324549158;0.000516781734897963;0.00013203857813292;""
532.772408552651;0.000514261085540441;0.000131631163751311;532.772408552651;0.000514261085540441;0.000131631163751311;""
533.492293753624;0.0005117925184567;0.00013122087320403;533.492293753624;0.0005117925184567;0.00013122087320403;""
534.211980147933;0.000509428609817026;0.000130812489023323;534.211980147933;0.000509428609817026;0.000130812489023323;""
534.931467731438;0.000507186763679076;0.000130412571648456;534.931467731438;0.000507186763679076;0.000130412571648456;""
535.650756499994;0.000505075587534695;0.000130028116914646;535.650756499994;0.000505075587534695;0.000130028116914646;""
536.36984644946;0.000503103674462727;0.000129666109048297;536.36984644946;0.000503103674462727;0.000129666109048297;""
537.088737575694;0.000501279603138512;0.000129333520674624;537.088737575694;0.000501279603138512;0.000129333520674624;""
537.807429874552;0.000499611937843364;0.000129037312825269;537.807429874552;0.000499611937843364;0.000129037312825269;""
538.525923341894;0.000498109228474022;0.000128784434945914;538.525923341894;0.000498109228474022;0.000128784434945914;""
539.244217973575;0.000496773091381803;0.000128579437860097;539.244217973575;0.000496773091381803;0.000128579437860097;""
